root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
IC001L47V	EMIC001L47V.001302	IC001L4PD	6802	6838	власному під'їзді на проспекті Правди	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L4KI	EMIC001L4KI.000024	IC001L4QA	105	120	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L4KI	EMIC001L4KI.000212	IC001L4QA	7	53	екс-голова Харківської облради Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	nom
IC001L4KI	EMIC001L4KI.000218	IC001L4QA	337	340	його	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	informative	pro
IC001L4KI	EMIC001L4KI.000165	IC001L4QA	105	120	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L4KI	EMIC001L4KI.000058	IC001L4QA	276	291	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L4KI	EMIC001L4KI.000178	IC001L4QA	276	291	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2KX	EMIC001L2KX.000024	IC001L4MR	1404	1419	Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000037	IC001L4MR	1325	1331	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2KX	EMIC001L2KX.001812	IC001L4MR	1404	1419	Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000165	IC001L4MR	1436	1450	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000178	IC001L4MR	1325	1331	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2KX	EMIC001L2KX.001825	IC001L4MR	1436	1450	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000306	IC001L4MR	1638	1654	Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000319	IC001L4MR	1325	1331	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2KX	EMIC001L2KX.001838	IC001L4MR	1638	1654	Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000494	IC001L4MR	1752	1765	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2KX	EMIC001L2KX.000507	IC001L4MR	1702	1717	власному будинку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC001L2KX	EMIC001L2KX.001851	IC001L4MR	1752	1765	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2KX	EMIC001L2KX.000635	IC001L4MR	1851	1870	Олександр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2KX	EMIC001L2KX.001864	IC001L4MR	1851	1870	Олександр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2KX	EMIC001L2KX.000729	IC001L4MR	1987	2001	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.000742	IC001L4MR	1923	1927	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2KX	EMIC001L2KX.000823	IC001L4MR	704	749	вбивстві письменника і журналіста Олеся Бузини	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L2KX	EMIC001L2KX.000836	IC001L4MR	249	271	Шевченківському райсуді	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	court	base	nam
IC001L2KX	EMIC001L2KX.000849	IC001L4MR	664	668	Києва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2KX	EMIC001L2KX.001786	IC001L4MR	688	700	підозрюваними	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L2KX	EMIC001L2KX.000883	IC001L4MR	347	358	Олеся Бузини	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L2KX	EMIC001L2KX.000896	IC001L4MR	273	277	Києва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2KX	EMIC001L2KX.001890	IC001L4MR	297	309	підозрюваними	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L2KX	EMIC001L2KX.000977	IC001L4MR	347	358	Олеся Бузини	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L2KX	EMIC001L2KX.000990	IC001L4MR	664	668	Києва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2KX	EMIC001L2KX.001799	IC001L4MR	297	309	підозрюваними	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L2KX	EMIC001L2KX.001447	IC001L4MR	1404	1419	Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001460	IC001L4MR	1404	1419	Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001473	IC001L4MR	1325	1331	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2KX	EMIC001L2KX.001520	IC001L4MR	1436	1450	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001533	IC001L4MR	1546	1565	вікна своєї квартири	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L2KX	EMIC001L2KX.001567	IC001L4MR	1638	1654	Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001580	IC001L4MR	1638	1654	Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001593	IC001L4MR	1325	1331	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2KX	EMIC001L2KX.001627	IC001L4MR	1752	1765	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2KX	EMIC001L2KX.001640	IC001L4MR	1752	1765	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2KX	EMIC001L2KX.001653	IC001L4MR	1702	1717	власному будинку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC001L2KX	EMIC001L2KX.001666	IC001L4MR	1735	1748	Запорізька обл	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	provincestate	provincestate	base	nam
IC001L2KX	EMIC001L2KX.001700	IC001L4MR	1851	1870	Олександр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2KX	EMIC001L2KX.001713	IC001L4MR	1851	1870	Олександр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2KX	EMIC001L2KX.001760	IC001L4MR	1987	2001	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2KX	EMIC001L2KX.001773	IC001L4MR	1923	1927	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000024	IC001L4NY	1377	1392	Андрій Медведько	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000037	IC001L4NY	1396	1408	Денис Поліщук	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000050	IC001L4NY	1123	1134	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L3FF	EMIC001L3FF.000063	IC001L4NY	1191	1195	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000076	IC001L4NY	1176	1187	Дегтярівська	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	way	street	base	nam
IC001L3FF	EMIC001L3FF.000110	IC001L4NY	1271	1273	МВС	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nam
IC001L3FF	EMIC001L3FF.000123	IC001L4NY	1377	1392	Андрій Медведько	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000136	IC001L4NY	1396	1408	Денис Поліщук	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000149	IC001L4NY	1328	1335	вбивстві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L3FF	EMIC001L3FF.000162	IC001L4NY	1191	1195	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000196	IC001L4NY	1	11	Прокуратура	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	prosecutoroffice	base	nom
IC001L3FF	EMIC001L3FF.000209	IC001L4NY	569	584	Андрію Медведьку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000222	IC001L4NY	588	602	Денису Поліщуку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000235	IC001L4NY	122	129	вбивства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L3FF	EMIC001L3FF.000248	IC001L4NY	73	77	Києва	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000282	IC001L4NY	1377	1392	Андрій Медведько	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000295	IC001L4NY	1396	1408	Денис Поліщук	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000308	IC001L4NY	1123	1134	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L3FF	EMIC001L3FF.000321	IC001L4NY	1191	1195	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000334	IC001L4NY	1176	1187	Дегтярівська	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	way	street	base	nam
IC001L3FF	EMIC001L3FF.000368	IC001L4NY	61	71	Прокуратура	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	prosecutoroffice	base	nam
IC001L3FF	EMIC001L3FF.000381	IC001L4NY	569	584	Андрію Медведьку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000394	IC001L4NY	588	602	Денису Поліщуку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L3FF	EMIC001L3FF.000407	IC001L4NY	843	900	умисне вбивство, вчинене за попередньою змовою групою осіб	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L3FF	EMIC001L3FF.000420	IC001L4NY	1191	1195	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L3FF	EMIC001L3FF.000694	IC001L4NY	920	945	незаконне зберігання зброї	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	behaviorcrime	unspecified	base	EMPTY_NA
IC001L3FF	EMIC001L3FF.000454	IC001L4NY	1200	1202	МВС	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nam
IC001L3FF	EMIC001L3FF.000467	IC001L4NY	1448	1467	ще один підозрюваний	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L3FF	EMIC001L3FF.000480	IC001L4NY	1486	1505	організації вбивства	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L3FF	EMIC001L3FF.000493	IC001L4NY	1191	1195	Києві	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2HW	EMIC001L2HW.000071	IC001L4MM	1078	1098	мисливського карабіну	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC001L2HW	EMIC001L2HW.000084	IC001L4MM	1047	1062	Микола Сергієнко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L2HW	EMIC001L2HW.000144	IC001L4MM	1179	1186	квартирі	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L2HW	EMIC001L2HW.000045	IC001L4MM	365	387	пятеро високопосадовців	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC001L2HW	EMIC001L2HW.000058	IC001L4MM	328	334	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2HW	EMIC001L2HW.000118	IC001L4MM	1537	1552	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2HW	EMIC001L2HW.000131	IC001L4MM	1512	1525	своєму будинку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC001L2HW	EMIC001L2HW.000178	IC001L4MM	1807	1821	умисне вбивство	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000212	IC001L4MM	1945	1963	Харківської облради	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nom
IC001L2HW	EMIC001L2HW.000225	IC001L4MM	1537	1552	Олексій Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L2HW	EMIC001L2HW.000259	IC001L4MM	2118	2131	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2HW	EMIC001L2HW.000340	IC001L4MM	2215	2228	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2HW	EMIC001L2HW.000353	IC001L4MM	2242	2256	міським головою	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nom
IC001L2HW	EMIC001L2HW.000366	IC001L4MM	2258	2267	Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2HW	EMIC001L2HW.000400	IC001L4MM	2215	2228	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2HW	EMIC001L2HW.000413	IC001L4MM	2242	2256	міським головою	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nom
IC001L2HW	EMIC001L2HW.000426	IC001L4MM	2258	2267	Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L2HW	EMIC001L2HW.000460	IC001L4MM	2473	2483	Прокуратура	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	prosecutoroffice	base	nom
IC001L2HW	EMIC001L2HW.000473	IC001L4MM	2449	2470	судом першої інстанції	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nom
IC001L2HW	EMIC001L2HW.000486	IC001L4MM	2215	2228	Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001L2HW	EMIC001L2HW.000601	IC001L4MM	2748	2765	Олександра Бордюга	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	police	chiefofpolice	base	nam
IC001L2HW	EMIC001L2HW.000614	IC001L4MM	2665	2670	гаражі	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	unspecified	base	nom
IC001L2HW	EMIC001L2HW.000708	IC001L4MM	3208	3222	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2HW	EMIC001L2HW.000721	IC001L4MM	3242	3257	власної квартири	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L2HW	EMIC001L2HW.000755	IC001L4MM	3292	3306	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L2HW	EMIC001L2HW.000768	IC001L4MM	3348	3365	зловживання владою	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	politicalcrime	abuseofoffice	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000781	IC001L4MM	3370	3391	службового підроблення	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	politicalcrime	abuseofoffice	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000922	IC001L2HY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	14,116,137,257	Mykola Serhiyenko	per	professionalposition	unspecified	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000935	IC001L2HY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	129,59,256,196	Alexey Kolesnik	per	politician	governor	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000948	IC001L2HY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	263,110,374,263	Sergei Walter	per	politician	mayor	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000961	IC001L2HY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	376,53,509,199	Alexander Bordyuga	per	police	chiefofpolice	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.000974	IC001L2HY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	503,112,617,260	Mykhailo Chechetov	per	politician	unspecified	base	EMPTY_NA
IC001L2HW	EMIC001L2HW.001217	IC001L4MM	886	888	мер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nom
IC001L2HW	EMIC001L2HW.001230	IC001L4MM	891	900	міліціонер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	police	unspecified	base	nom
IC001L2HW	EMIC001L2HW.001243	IC001L4MM	903	912	голова ОДА	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nom
IC001L2HW	EMIC001L2HW.001256	IC001L4MM	915	925	залізничник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nom
IC001L2HW	EMIC001L2HW.001269	IC001L4MM	930	960	колишній голова Фонду держмайна	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC001L2HW	EMIC001L2HW.001282	IC001L4MM	820	826	Україні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001L2HW	EMIC001L2HW.001410	IC001L4MM	3913	3952	особи, проти яких він міг дати свідчення	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L2HW	EMIC001L2HW.001423	IC001L4MM	3208	3222	Михайло Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001L31A	EMIC001L31A.000251	IC001L4NB	227	254	Олексій Миколайович Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC001L31A	EMIC001L31A.000225	IC001L4NB	227	254	Олексій Миколайович Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
