root_doc_id	doc_element_id	media_type	type	subtype	subsubtype	span
IC001ZTKF	IC001V8JB	image	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	generalaffiliation	sponsorship	adviseplanorganize	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	generalaffiliation	sponsorship	helpsupport	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	gpe	country	country	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	gpe	provincestate	provincestate	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	information	make	make	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	inspection	sensoryobserve	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	justice	arrestjaildetain	arrestjaildetain	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	justice	investigate	investigatecrime	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	life	injure	injurycausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	measurement	size	weight	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	movement	transportartifact	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	movement	transportartifact	fall	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	movement	transportperson	hide	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	movement	transportperson	selfmotion	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	organizationaffiliation	employmentmembership	employment	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	organizationaffiliation	leadership	headofstate	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	org	commercialorganization	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	org	politicalorganization	party	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	combatant	sniper	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	combatant	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	militarypersonnel	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	police	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	physical	resident	resident	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	responsibilityblame	claimresponsibility	claimresponsibility	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	val	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	veh	aircraft	drone	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC001V8JB	image	wea	bomb	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001ZTKF	IC002312Y	text	artifactexistence	damagedestroy	damage	1055-2094
IC001ZTKF	IC002312Y	text	artifactexistence	damagedestroy	damage	2327-3097
IC001ZTKF	IC002312Y	text	artifactexistence	damagedestroy	damage	74-984
IC001ZTKF	IC002312Y	text	conflict	attack	bombing	1055-2094
IC001ZTKF	IC002312Y	text	conflict	attack	bombing	2327-3097
IC001ZTKF	IC002312Y	text	conflict	attack	bombing	74-984
IC001ZTKF	IC002312Y	text	conflict	attack	firearmattack	1055-2094
IC001ZTKF	IC002312Y	text	conflict	attack	firearmattack	2327-3097
IC001ZTKF	IC002312Y	text	conflict	attack	firearmattack	74-984
IC001ZTKF	IC002312Y	text	contact	collaborate	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	contact	collaborate	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	contact	collaborate	unspecified	74-984
IC001ZTKF	IC002312Y	text	contact	publicstatementinperson	broadcast	1055-2094
IC001ZTKF	IC002312Y	text	contact	publicstatementinperson	broadcast	2327-3097
IC001ZTKF	IC002312Y	text	contact	publicstatementinperson	broadcast	74-984
IC001ZTKF	IC002312Y	text	contact	threatencoerce	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	contact	threatencoerce	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	contact	threatencoerce	unspecified	74-984
IC001ZTKF	IC002312Y	text	evaluate	deliberateness	deliberate	1055-2094
IC001ZTKF	IC002312Y	text	evaluate	deliberateness	deliberate	2327-3097
IC001ZTKF	IC002312Y	text	evaluate	deliberateness	deliberate	74-984
IC001ZTKF	IC002312Y	text	evaluate	status	hoaxfraud	1055-2094
IC001ZTKF	IC002312Y	text	evaluate	status	hoaxfraud	2327-3097
IC001ZTKF	IC002312Y	text	evaluate	status	hoaxfraud	74-984
IC001ZTKF	IC002312Y	text	fac	building	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	fac	building	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	fac	building	unspecified	74-984
IC001ZTKF	IC002312Y	text	fac	structure	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	fac	structure	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	fac	structure	unspecified	74-984
IC001ZTKF	IC002312Y	text	fac	way	street	1055-2094
IC001ZTKF	IC002312Y	text	fac	way	street	2327-3097
IC001ZTKF	IC002312Y	text	fac	way	street	74-984
IC001ZTKF	IC002312Y	text	generalaffiliation	memberoriginreligionethnicity	nationalitycitizen	1055-2094
IC001ZTKF	IC002312Y	text	generalaffiliation	memberoriginreligionethnicity	nationalitycitizen	2327-3097
IC001ZTKF	IC002312Y	text	generalaffiliation	memberoriginreligionethnicity	nationalitycitizen	74-984
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	1055-2094
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	2327-3097
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	74-984
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	74-984
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	adviseplanorganize	1055-2094
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	adviseplanorganize	2327-3097
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	adviseplanorganize	74-984
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	helpsupport	1055-2094
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	helpsupport	2327-3097
IC001ZTKF	IC002312Y	text	generalaffiliation	sponsorship	helpsupport	74-984
IC001ZTKF	IC002312Y	text	gpe	country	country	1055-2094
IC001ZTKF	IC002312Y	text	gpe	country	country	2327-3097
IC001ZTKF	IC002312Y	text	gpe	country	country	74-984
IC001ZTKF	IC002312Y	text	gpe	provincestate	provincestate	1055-2094
IC001ZTKF	IC002312Y	text	gpe	provincestate	provincestate	2327-3097
IC001ZTKF	IC002312Y	text	gpe	provincestate	provincestate	74-984
IC001ZTKF	IC002312Y	text	gpe	urbanarea	city	1055-2094
IC001ZTKF	IC002312Y	text	gpe	urbanarea	city	2327-3097
IC001ZTKF	IC002312Y	text	gpe	urbanarea	city	74-984
IC001ZTKF	IC002312Y	text	information	make	make	1055-2094
IC001ZTKF	IC002312Y	text	information	make	make	2327-3097
IC001ZTKF	IC002312Y	text	information	make	make	74-984
IC001ZTKF	IC002312Y	text	inspection	sensoryobserve	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	inspection	sensoryobserve	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	inspection	sensoryobserve	unspecified	74-984
IC001ZTKF	IC002312Y	text	justice	arrestjaildetain	arrestjaildetain	1055-2094
IC001ZTKF	IC002312Y	text	justice	arrestjaildetain	arrestjaildetain	2327-3097
IC001ZTKF	IC002312Y	text	justice	arrestjaildetain	arrestjaildetain	74-984
IC001ZTKF	IC002312Y	text	justice	investigate	investigatecrime	1055-2094
IC001ZTKF	IC002312Y	text	justice	investigate	investigatecrime	2327-3097
IC001ZTKF	IC002312Y	text	justice	investigate	investigatecrime	74-984
IC001ZTKF	IC002312Y	text	life	injure	injurycausedbyviolentevents	1055-2094
IC001ZTKF	IC002312Y	text	life	injure	injurycausedbyviolentevents	2327-3097
IC001ZTKF	IC002312Y	text	life	injure	injurycausedbyviolentevents	74-984
IC001ZTKF	IC002312Y	text	measurement	size	count	1055-2094
IC001ZTKF	IC002312Y	text	measurement	size	count	2327-3097
IC001ZTKF	IC002312Y	text	measurement	size	count	74-984
IC001ZTKF	IC002312Y	text	measurement	size	weight	1055-2094
IC001ZTKF	IC002312Y	text	measurement	size	weight	2327-3097
IC001ZTKF	IC002312Y	text	measurement	size	weight	74-984
IC001ZTKF	IC002312Y	text	movement	transportartifact	bringcarryunload	1055-2094
IC001ZTKF	IC002312Y	text	movement	transportartifact	bringcarryunload	2327-3097
IC001ZTKF	IC002312Y	text	movement	transportartifact	bringcarryunload	74-984
IC001ZTKF	IC002312Y	text	movement	transportartifact	fall	1055-2094
IC001ZTKF	IC002312Y	text	movement	transportartifact	fall	2327-3097
IC001ZTKF	IC002312Y	text	movement	transportartifact	fall	74-984
IC001ZTKF	IC002312Y	text	movement	transportperson	hide	1055-2094
IC001ZTKF	IC002312Y	text	movement	transportperson	hide	2327-3097
IC001ZTKF	IC002312Y	text	movement	transportperson	hide	74-984
IC001ZTKF	IC002312Y	text	movement	transportperson	selfmotion	1055-2094
IC001ZTKF	IC002312Y	text	movement	transportperson	selfmotion	2327-3097
IC001ZTKF	IC002312Y	text	movement	transportperson	selfmotion	74-984
IC001ZTKF	IC002312Y	text	organizationaffiliation	employmentmembership	employment	1055-2094
IC001ZTKF	IC002312Y	text	organizationaffiliation	employmentmembership	employment	2327-3097
IC001ZTKF	IC002312Y	text	organizationaffiliation	employmentmembership	employment	74-984
IC001ZTKF	IC002312Y	text	organizationaffiliation	leadership	headofstate	1055-2094
IC001ZTKF	IC002312Y	text	organizationaffiliation	leadership	headofstate	2327-3097
IC001ZTKF	IC002312Y	text	organizationaffiliation	leadership	headofstate	74-984
IC001ZTKF	IC002312Y	text	org	commercialorganization	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	org	commercialorganization	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	org	commercialorganization	unspecified	74-984
IC001ZTKF	IC002312Y	text	org	government	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	org	government	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	org	government	unspecified	74-984
IC001ZTKF	IC002312Y	text	org	politicalorganization	party	1055-2094
IC001ZTKF	IC002312Y	text	org	politicalorganization	party	2327-3097
IC001ZTKF	IC002312Y	text	org	politicalorganization	party	74-984
IC001ZTKF	IC002312Y	text	per	combatant	sniper	1055-2094
IC001ZTKF	IC002312Y	text	per	combatant	sniper	2327-3097
IC001ZTKF	IC002312Y	text	per	combatant	sniper	74-984
IC001ZTKF	IC002312Y	text	per	combatant	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	combatant	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	combatant	unspecified	74-984
IC001ZTKF	IC002312Y	text	per	militarypersonnel	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	militarypersonnel	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	militarypersonnel	unspecified	74-984
IC001ZTKF	IC002312Y	text	per	police	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	police	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	police	unspecified	74-984
IC001ZTKF	IC002312Y	text	per	politician	headofgovernment	1055-2094
IC001ZTKF	IC002312Y	text	per	politician	headofgovernment	2327-3097
IC001ZTKF	IC002312Y	text	per	politician	headofgovernment	74-984
IC001ZTKF	IC002312Y	text	per	politician	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	politician	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	politician	unspecified	74-984
IC001ZTKF	IC002312Y	text	per	professionalposition	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	professionalposition	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	professionalposition	unspecified	74-984
IC001ZTKF	IC002312Y	text	per	unspecified	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	per	unspecified	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	per	unspecified	unspecified	74-984
IC001ZTKF	IC002312Y	text	physical	resident	resident	1055-2094
IC001ZTKF	IC002312Y	text	physical	resident	resident	2327-3097
IC001ZTKF	IC002312Y	text	physical	resident	resident	74-984
IC001ZTKF	IC002312Y	text	responsibilityblame	assignblame	assignblame	1055-2094
IC001ZTKF	IC002312Y	text	responsibilityblame	assignblame	assignblame	2327-3097
IC001ZTKF	IC002312Y	text	responsibilityblame	assignblame	assignblame	74-984
IC001ZTKF	IC002312Y	text	responsibilityblame	claimresponsibility	claimresponsibility	1055-2094
IC001ZTKF	IC002312Y	text	responsibilityblame	claimresponsibility	claimresponsibility	2327-3097
IC001ZTKF	IC002312Y	text	responsibilityblame	claimresponsibility	claimresponsibility	74-984
IC001ZTKF	IC002312Y	text	val	number	number	1055-2094
IC001ZTKF	IC002312Y	text	val	number	number	2327-3097
IC001ZTKF	IC002312Y	text	val	number	number	74-984
IC001ZTKF	IC002312Y	text	val	unspecified	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	val	unspecified	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	val	unspecified	unspecified	74-984
IC001ZTKF	IC002312Y	text	veh	aircraft	drone	1055-2094
IC001ZTKF	IC002312Y	text	veh	aircraft	drone	2327-3097
IC001ZTKF	IC002312Y	text	veh	aircraft	drone	74-984
IC001ZTKF	IC002312Y	text	wea	bomb	unspecified	1055-2094
IC001ZTKF	IC002312Y	text	wea	bomb	unspecified	2327-3097
IC001ZTKF	IC002312Y	text	wea	bomb	unspecified	74-984
JC002YC3Z	JC002YEMF	text	conflict	attack	biologicalchemicalpoisonattack	78-1510
JC002YC3Z	JC002YEMF	text	disaster	diseaseoutbreak	diseaseoutbreak	78-1510
JC002YC3Z	JC002YEMF	text	fac	building	unspecified	78-1510
JC002YC3Z	JC002YEMF	text	gpe	country	country	78-1510
JC002YC3Z	JC002YEMF	text	gpe	provincestate	provincestate	78-1510
JC002YC3Z	JC002YEMF	text	gpe	urbanarea	city	78-1510
JC002YC3Z	JC002YEMF	text	justice	investigate	unspecified	78-1510
JC002YC3Z	JC002YEMF	text	life	die	nonviolentdeath	78-1510
JC002YC3Z	JC002YEMF	text	life	injure	illnessdegredationsickness	78-1510
JC002YC3Z	JC002YEMF	text	measurement	size	count	78-1510
JC002YC3Z	JC002YEMF	text	medical	intervention	intervention	78-1510
JC002YC3Z	JC002YEMF	text	mhi	disease	disease	78-1510
JC002YC3Z	JC002YEMF	text	mhi	symptompresentation	symptompresentation	78-1510
JC002YC3Z	JC002YEMF	text	movement	transportperson	selfmotion	78-1510
JC002YC3Z	JC002YEMF	text	organizationaffiliation	leadership	government	78-1510
JC002YC3Z	JC002YEMF	text	organizationaffiliation	leadership	headofstate	78-1510
JC002YC3Z	JC002YEMF	text	org	politicalorganization	party	78-1510
JC002YC3Z	JC002YEMF	text	per	politician	governor	78-1510
JC002YC3Z	JC002YEMF	text	per	politician	headofgovernment	78-1510
JC002YC3Z	JC002YEMF	text	per	professionalposition	medicalpersonnel	78-1510
JC002YC3Z	JC002YEMF	text	per	professionalposition	unspecified	78-1510
JC002YC3Z	JC002YEMF	text	per	unspecified	unspecified	78-1510
JC002YC3Z	JC002YEMF	text	physical	locatednear	unspecified	78-1510
JC002YC3Z	JC002YEMF	text	responsibilityblame	assignblame	assignblame	78-1510
JC002YC3Z	JC002YEMF	text	sid	political	opposition	78-1510
JC002YC3Z	JC002YEMF	text	val	number	number	78-1510
JC002YC3Z	JC002YEMF	text	wea	unspecified	unspecified	78-1510
JC002YC48	JC002YEMH	text	disaster	diseaseoutbreak	diseaseoutbreak	1-786
JC002YC48	JC002YEMH	text	gpe	country	country	1-786
JC002YC48	JC002YEMH	text	gpe	provincestate	provincestate	1-786
JC002YC48	JC002YEMH	text	gpe	urbanarea	city	1-786
JC002YC48	JC002YEMH	text	life	die	nonviolentdeath	1-786
JC002YC48	JC002YEMH	text	life	injure	illnessdegredationsickness	1-786
JC002YC48	JC002YEMH	text	loc	position	region	1-786
JC002YC48	JC002YEMH	text	measurement	size	count	1-786
JC002YC48	JC002YEMH	text	medical	intervention	intervention	1-786
JC002YC48	JC002YEMH	text	mhi	disease	disease	1-786
JC002YC48	JC002YEMH	text	movement	transportperson	selfmotion	1-786
JC002YC48	JC002YEMH	text	per	unspecified	unspecified	1-786
JC002YC48	JC002YEMH	text	physical	resident	resident	1-786
JC002YC48	JC002YEMH	text	val	number	number	1-786
JC002YC4N	JC002YEMI	text	conflict	attack	biologicalchemicalpoisonattack	43-959
JC002YC4N	JC002YEMI	text	disaster	diseaseoutbreak	diseaseoutbreak	43-959
JC002YC4N	JC002YEMI	text	fac	building	unspecified	43-959
JC002YC4N	JC002YEMI	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	43-959
JC002YC4N	JC002YEMI	text	genericcrime	genericcrime	genericcrime	43-959
JC002YC4N	JC002YEMI	text	gpe	country	country	43-959
JC002YC4N	JC002YEMI	text	gpe	urbanarea	city	43-959
JC002YC4N	JC002YEMI	text	justice	initiatejudicialprocess	chargeindict	43-959
JC002YC4N	JC002YEMI	text	life	die	nonviolentdeath	43-959
JC002YC4N	JC002YEMI	text	measurement	size	count	43-959
JC002YC4N	JC002YEMI	text	mhi	disease	disease	43-959
JC002YC4N	JC002YEMI	text	movement	transportperson	selfmotion	43-959
JC002YC4N	JC002YEMI	text	org	government	unspecified	43-959
JC002YC4N	JC002YEMI	text	per	politician	headofgovernment	43-959
JC002YC4N	JC002YEMI	text	per	professionalposition	medicalpersonnel	43-959
JC002YC4N	JC002YEMI	text	personalsocial	role	titleformofaddress	43-959
JC002YC4N	JC002YEMI	text	per	unspecified	unspecified	43-959
JC002YC4N	JC002YEMI	text	physical	locatednear	unspecified	43-959
JC002YC4N	JC002YEMI	text	responsibilityblame	assignblame	assignblame	43-959
JC002YC4N	JC002YEMI	text	sid	political	opposition	43-959
JC002YC4N	JC002YEMI	text	ttl	unspecified	unspecified	43-959
JC002YC4N	JC002YEMI	text	val	number	number	43-959
JC002YCXK	JC002YEOG	text	artifactexistence	shortage	shortage	1442-2731
JC002YCXK	JC002YEOG	text	artifactexistence	shortage	shortage	176-1081
JC002YCXK	JC002YEOG	text	com	unspecified	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	com	unspecified	unspecified	176-1081
JC002YCXK	JC002YEOG	text	gpe	country	country	1442-2731
JC002YCXK	JC002YEOG	text	gpe	country	country	176-1081
JC002YCXK	JC002YEOG	text	gpe	urbanarea	city	1442-2731
JC002YCXK	JC002YEOG	text	gpe	urbanarea	city	176-1081
JC002YCXK	JC002YEOG	text	justice	initiatejudicialprocess	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	justice	initiatejudicialprocess	unspecified	176-1081
JC002YCXK	JC002YEOG	text	life	die	deathcausedbyviolentevents	1442-2731
JC002YCXK	JC002YEOG	text	life	die	deathcausedbyviolentevents	176-1081
JC002YCXK	JC002YEOG	text	life	injure	illnessdegredationsickness	1442-2731
JC002YCXK	JC002YEOG	text	life	injure	illnessdegredationsickness	176-1081
JC002YCXK	JC002YEOG	text	loc	land	continent	1442-2731
JC002YCXK	JC002YEOG	text	loc	land	continent	176-1081
JC002YCXK	JC002YEOG	text	measurement	size	count	1442-2731
JC002YCXK	JC002YEOG	text	measurement	size	count	176-1081
JC002YCXK	JC002YEOG	text	mhi	disease	disease	1442-2731
JC002YCXK	JC002YEOG	text	mhi	disease	disease	176-1081
JC002YCXK	JC002YEOG	text	mon	unspecified	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	mon	unspecified	unspecified	176-1081
JC002YCXK	JC002YEOG	text	movement	transportperson	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	movement	transportperson	unspecified	176-1081
JC002YCXK	JC002YEOG	text	org	unspecified	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	org	unspecified	unspecified	176-1081
JC002YCXK	JC002YEOG	text	per	politician	headofgovernment	1442-2731
JC002YCXK	JC002YEOG	text	per	politician	headofgovernment	176-1081
JC002YCXK	JC002YEOG	text	per	professionalposition	medicalpersonnel	1442-2731
JC002YCXK	JC002YEOG	text	per	professionalposition	medicalpersonnel	176-1081
JC002YCXK	JC002YEOG	text	per	unspecified	unspecified	1442-2731
JC002YCXK	JC002YEOG	text	per	unspecified	unspecified	176-1081
JC002YCXK	JC002YEOG	text	val	number	number	1442-2731
JC002YCXK	JC002YEOG	text	val	number	number	176-1081
JC002YD6G	JC002YD6I	text	contact	threatencoerce	unspecified	1-828
JC002YD6G	JC002YD6I	text	fac	installation	unspecified	1-828
JC002YD6G	JC002YD6I	text	gpe	unspecified	unspecified	1-828
JC002YD6G	JC002YD6I	text	gpe	urbanarea	city	1-828
JC002YD6G	JC002YD6I	text	life	die	nonviolentdeath	1-828
JC002YD6G	JC002YD6I	text	life	injure	illnessdegredationsickness	1-828
JC002YD6G	JC002YD6I	text	measurement	size	count	1-828
JC002YD6G	JC002YD6I	text	mhi	symptompresentation	symptompresentation	1-828
JC002YD6G	JC002YD6I	text	organizationaffiliation	leadership	unspecified	1-828
JC002YD6G	JC002YD6I	text	org	government	unspecified	1-828
JC002YD6G	JC002YD6I	text	org	unspecified	unspecified	1-828
JC002YD6G	JC002YD6I	text	per	politician	headofgovernment	1-828
JC002YD6G	JC002YD6I	text	per	unspecified	unspecified	1-828
JC002YD6G	JC002YD6L	image	contact	threatencoerce	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	fac	installation	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	gpe	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	life	die	nonviolentdeath	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	life	injure	illnessdegredationsickness	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	mhi	symptompresentation	symptompresentation	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	organizationaffiliation	leadership	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	org	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
JC002YD6G	JC002YD6L	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
JC002YDCM	JC002YDCQ	video	disaster	diseaseoutbreak	diseaseoutbreak	74.707-144.611
JC002YDCM	JC002YDCQ	video	evaluate	status	hoaxfraud	74.707-144.611
JC002YDCM	JC002YDCQ	video	fac	building	unspecified	JC002YDCQ_25
JC002YDCM	JC002YDCQ	video	fac	building	unspecified	JC002YDCQ_26
JC002YDCM	JC002YDCQ	video	fac	building	unspecified	JC002YDCQ_27
JC002YDCM	JC002YDCQ	video	fac	building	unspecified	JC002YDCQ_28
JC002YDCM	JC002YDCQ	video	fac	building	unspecified	JC002YDCQ_29
